"id","book_id","best_book_id","work_id","books_count","isbn","title","language_code","average_rating","ratings_count","work_ratings_count","work_text_reviews_count","image_url","small_image_url","created_at","updated_at","label","isbn13"
4033,"6419566","6419566","6608714",7,"1421532018","ビーストマスター 1","en-US","4.21","21692","21738","238","https://images.gr-assets.com/books/1256593259m/6419566.jpg","https://images.gr-assets.com/books/1256593259s/6419566.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4034,"191170","191170","2292855",29,"743490096","Giggle, Giggle, Quack","en-US","4.19","22402","22766","351","https://images.gr-assets.com/books/1408923126m/191170.jpg","https://images.gr-assets.com/books/1408923126s/191170.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4035,"1624","1624","192528",54,"865471185","West with the Night","en-US","4.18","19738","21928","2226","https://images.gr-assets.com/books/1368204688m/1624.jpg","https://images.gr-assets.com/books/1368204688s/1624.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
4036,"2475251","2475251","2482448",47,"1594489866","The Cellist of Sarajevo","eng","4.02","20403","23981","3148","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4037,"4066312","4066312","4113404",48,"312351666","Smooth Talking Stranger  (Travis Family #3)","eng","4.17","28858","30829","1535","https://images.gr-assets.com/books/1388444124m/4066312.jpg","https://images.gr-assets.com/books/1388444124s/4066312.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4038,"9972053","9972053","14866301",17,"399157530","If You Ask Me: And of Course You Won't","eng","3.65","22405","23426","2292","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
4039,"31862","31862","2342366",73,"872204200","Discours de la Méthode suivi de Méditations Métaphysiques","eng","3.67","20522","21289","306","https://images.gr-assets.com/books/1405624402m/31862.jpg","https://images.gr-assets.com/books/1405624402s/31862.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
4040,"5739373","5739373","5911024",51,"399155686","The Defector","eng","4.28","18927","21361","761","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4041,"433533","433533","1791604",282,"553269224","Rilla of Ingleside","eng","4.16","29277","31379","1160","https://images.gr-assets.com/books/1285712722m/433533.jpg","https://images.gr-assets.com/books/1285712722s/433533.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4042,"68143","68143","3250675",38,"385721706","The Wisdom of Crowds","eng","3.8","18457","19282","627","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
4043,"39033","39033","38754",73,"446612766","Still Life with Crows (Pendergast, #4)","eng","4.18","22493","25021","1186","https://images.gr-assets.com/books/1169235780m/39033.jpg","https://images.gr-assets.com/books/1169235780s/39033.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4044,"7122034","7122034","7383328",51,"446554960","Fever Dream","eng","4.09","21634","24196","1338","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4045,"10193062","10193062","15092213",23,"312650094","Outpost","en-US","4.12","25650","27482","2003","https://images.gr-assets.com/books/1343084394m/10193062.jpg","https://images.gr-assets.com/books/1343084394s/10193062.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4046,"18594409","18594409","26340807",10,"1608198065","Can't We Talk about Something More Pleasant?","eng","4.1","19118","19756","3156","https://images.gr-assets.com/books/1421087235m/18594409.jpg","https://images.gr-assets.com/books/1421087235s/18594409.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4047,"37847","37847","37641",25,"60987464","The Long Hard Road Out of Hell","eng","3.88","19011","20277","1034","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
4048,"372638","372638","3080688",17,"395137209","Lyle, Lyle, Crocodile (Lyle the Crocodile)","eng","4.13","24284","24407","175","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4049,"10874177","10874177","15789500",31,"031619008X","Etiquette & Espionage","en-CA","3.79","29821","34613","5256","https://images.gr-assets.com/books/1331952557m/10874177.jpg","https://images.gr-assets.com/books/1331952557s/10874177.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4050,"3018539","3018539","317973",109,"151012741","As Intermitências da Morte","eng","3.97","12984","22302","2401","https://images.gr-assets.com/books/1327937800m/3018539.jpg","https://images.gr-assets.com/books/1327937800s/3018539.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4051,"58889","58889","1142894",29,"590554085","Sandry's Book","en-US","3.99","30169","31992","809","https://images.gr-assets.com/books/1328860148m/58889.jpg","https://images.gr-assets.com/books/1328860148s/58889.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4052,"27406704","27406704","41818210",56,"1501142534","Britt-Marie var här","eng","4.07","21737","29661","4613","https://images.gr-assets.com/books/1460442061m/27406704.jpg","https://images.gr-assets.com/books/1460442061s/27406704.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4053,"210834","210834","1512424",659,"140183523","Kim","eng","3.72","23349","26764","1329","https://images.gr-assets.com/books/1387747342m/210834.jpg","https://images.gr-assets.com/books/1387747342s/210834.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
4054,"15711341","15711341","21378102",27,"451464966","Written in Red","eng","4.29","29502","33990","4294","https://images.gr-assets.com/books/1411439502m/15711341.jpg","https://images.gr-assets.com/books/1411439502s/15711341.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4055,"77378","77378","980414",38,"393311198","The Seven-Percent Solution: Being a Reprint from the Reminiscences of John H. Watson, MD","eng","4.14","19334","19939","264","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4056,"319644","319644","7792859",49,"439791464","Gregor and the Marks of Secret","eng","4.21","23727","25671","1041","https://images.gr-assets.com/books/1397854344m/319644.jpg","https://images.gr-assets.com/books/1397854344s/319644.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4057,"3116205","3116205","3147524",27,"525950796","The Prodigal God: Christianity Redefined Through the Parable of the Prodigal Sons","en-US","4.39","20087","21613","1295","https://images.gr-assets.com/books/1427212055m/3116205.jpg","https://images.gr-assets.com/books/1427212055s/3116205.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
4058,"44255","44255","3123857",35,"679736042","Toujours Provence","eng","4","21873","22335","371","https://images.gr-assets.com/books/1411874268m/44255.jpg","https://images.gr-assets.com/books/1411874268s/44255.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",11,"9.78E+12"
4059,"27398","27398","1054249",28,"375759867","The Lost Painting: The Quest for a Caravaggio Masterpiece","en-US","3.71","18944","19555","769","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4060,"16099189","16099189","21908541",15,"385534817","The Light in the Ruins","eng","3.65","20519","22712","2863","https://images.gr-assets.com/books/1355182026m/16099189.jpg","https://images.gr-assets.com/books/1355182026s/16099189.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4061,"226004","226004","1270006",39,"812536355","A Deepness in the Sky","en-US","4.32","21876","23477","741","https://images.gr-assets.com/books/1217218691m/226004.jpg","https://images.gr-assets.com/books/1217218691s/226004.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4062,"18288","18288","1072226",383,"521657296","Kritik der reinen Vernunft","eng","3.92","19521","21509","454","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
4063,"16298","16298","2288775",201,"1579126294","A Murder is Announced","eng","3.96","25811","30212","1199","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4064,"926908","926908","2653871",36,"810909650","Leven en werken van de Kabouter","eng","4.01","22584","23304","329","https://images.gr-assets.com/books/1463189122m/926908.jpg","https://images.gr-assets.com/books/1463189122s/926908.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4065,"153193","153193","602355",31,"425197484","Undead and Unemployed","en-US","3.93","29168","30748","858","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4066,"137098","137098","982677",21,"1416527265","The Little Lady Agency","eng","3.74","22562","23201","1019","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4067,"385228","385228","2387235",410,"140432078","On Liberty","eng","3.93","19604","21567","566","https://images.gr-assets.com/books/1459346459m/385228.jpg","https://images.gr-assets.com/books/1459346459s/385228.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
4068,"22934446","22934446","37100610",20,"62225073","Not My Father's Son","eng","4","11436","23330","3202","https://images.gr-assets.com/books/1429218612m/22934446.jpg","https://images.gr-assets.com/books/1429218612s/22934446.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
4069,"468070","468070","947480",28,"1401322433","Nigella Express: Good Food Fast","eng","3.96","20034","20292","198","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",4,"9.78E+12"
4070,"7863423","7863423","11018887",28,"044657161X","Simply Irresistible","eng","3.92","27319","28849","1717","https://images.gr-assets.com/books/1323268405m/7863423.jpg","https://images.gr-assets.com/books/1323268405s/7863423.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4071,"16247792","16247792","22276283",34,"425266516","Gabriel's redemption","eng","4.23","28331","31514","2648","https://images.gr-assets.com/books/1366632463m/16247792.jpg","https://images.gr-assets.com/books/1366632463s/16247792.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4072,"5989573","5989573","6163602",21,"1934964107","Scott Pilgrim, Volume 5: Scott Pilgrim Vs. the Universe","eng","4.33","24936","26099","773","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4073,"213233","213233","1573617",26,"805082115","Better: A Surgeon's Notes on Performance","en-US","4.19","17109","19064","1579","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",4,"9.78E+12"
4074,"6441654","6441654","6631596",11,"470484233","Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality (The Blackwell Philosophy and Pop Culture Series)","en-US","4.39","18027","18054","39","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
4075,"49176","49176","817417",79,"345032799","Games People Play","en-US","3.81","17035","19189","596","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",10,"9.78E+12"
4076,"18966322","18966322","26984416",22,"449818438","Mitosis","eng","3.87","17250","22181","1477","https://images.gr-assets.com/books/1385570447m/18966322.jpg","https://images.gr-assets.com/books/1385570447s/18966322.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4077,"7186","7186","6843073",626,"192836382","La Dame aux camélias","eng","3.97","13562","22974","1132","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
4078,"11942639","11942639","16903994",26,"1595549633","The Wedding Dress","en-US","3.83","16310","26267","1905","https://images.gr-assets.com/books/1327923985m/11942639.jpg","https://images.gr-assets.com/books/1327923985s/11942639.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4079,"206309","206309","1138219",47,"786866020","Fish! A Remarkable Way to Boost Morale and Improve Results","eng","3.92","19405","20340","770","https://images.gr-assets.com/books/1393219562m/206309.jpg","https://images.gr-assets.com/books/1393219562s/206309.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
4080,"49250","49250","586990",46,"743449746","D-Day June 6, 1944: The Climactic Battle of WWII","eng","4.25","17875","19215","540","https://images.gr-assets.com/books/1391798880m/49250.jpg","https://images.gr-assets.com/books/1391798880s/49250.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
4081,"7981456","7981456","12409139",22,"547251270","A Long Walk to Water","eng","4.23","21593","24076","3832","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4082,"8811139","8811139","13685373",33,"61449180","Light","eng","4.4","23730","26356","2459","https://images.gr-assets.com/books/1331533067m/8811139.jpg","https://images.gr-assets.com/books/1331533067s/8811139.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4083,"189147","189147","3171254",61,"345419677","To Your Scattered Bodies Go","eng","3.94","22741","23991","665","https://images.gr-assets.com/books/1327657439m/189147.jpg","https://images.gr-assets.com/books/1327657439s/189147.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4084,"114132","114132","3241470",78,"515142867","Midnight Bayou","eng","3.96","25476","26857","764","https://images.gr-assets.com/books/1309200744m/114132.jpg","https://images.gr-assets.com/books/1309200744s/114132.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4085,"12967","12967","1965767",65,"156031191","Winter's Tale","en-US","3.5","19932","23168","3850","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4086,"106646","106646","102794",66,"1568650957","The Doomsday Conspiracy","eng","3.59","17093","18567","602","https://images.gr-assets.com/books/1408853925m/106646.jpg","https://images.gr-assets.com/books/1408853925s/106646.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4087,"161744","161744","2548496",538,"143036254","Common Sense","eng","3.97","16864","22652","1122","https://images.gr-assets.com/books/1309209451m/161744.jpg","https://images.gr-assets.com/books/1309209451s/161744.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
4088,"54529","54529","1429862",49,"767903579","Falling Leaves: The Memoir of an Unwanted Chinese Daughter","eng","3.88","19598","21301","1636","https://images.gr-assets.com/books/1423952608m/54529.jpg","https://images.gr-assets.com/books/1423952608s/54529.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
4089,"13416236","13416236","18731533",19,"1250011914","Whispers at Moonrise","eng","4.38","28430","29922","1339","https://images.gr-assets.com/books/1331497103m/13416236.jpg","https://images.gr-assets.com/books/1331497103s/13416236.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4090,"7148931","7148931","7413929",38,"030746363X","The 4-Hour Body","en-US","3.76","15007","20858","1367","https://images.gr-assets.com/books/1351861578m/7148931.jpg","https://images.gr-assets.com/books/1351861578s/7148931.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",4,"9.78E+12"
4091,"58314","58314","2595873",116,"375727019","Les Particules élémentaires","eng","3.78","13577","21691","1317","https://images.gr-assets.com/books/1403180525m/58314.jpg","https://images.gr-assets.com/books/1403180525s/58314.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
4092,"207266","207266","3234368",62,"439014573","The Adventures of Captain Underpants","eng","3.84","22535","24414","1665","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4093,"13435889","13435889","18938981",37,"547564651","How Children Succeed: Grit, Curiosity, and the Hidden Power of Character","eng","3.91","16402","18145","1947","https://images.gr-assets.com/books/1344730141m/13435889.jpg","https://images.gr-assets.com/books/1344730141s/13435889.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
4094,"149049","149049","734510",85,"446677949","The Fountains of Paradise","eng","3.96","20012","21536","462","https://images.gr-assets.com/books/1344265959m/149049.jpg","https://images.gr-assets.com/books/1344265959s/149049.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4095,"98920","98920","3094905",78,"670038342","Baba ve Piç","eng","3.79","14215","21564","2688","https://images.gr-assets.com/books/1309282092m/98920.jpg","https://images.gr-assets.com/books/1309282092s/98920.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4096,"17237214","17237214","23756923",27,"307931900","Two Boys Kissing","eng","4.11","24587","27058","3187","https://images.gr-assets.com/books/1364194940m/17237214.jpg","https://images.gr-assets.com/books/1364194940s/17237214.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4097,"21726","21726","2453000",11,"1400043875","The Ruins","en-US","3.5","21613","23932","2760","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4098,"336245","336245","995220",45,"60525657","A Dangerous Path","eng","4.42","26126","27711","727","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4099,"543339","543339","2935487",57,"449000753","Dances with Wolves","eng","4.19","19133","20366","389","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4100,"153779","153779","1624976",17,"375814698","Bloodhound (Beka Cooper, #2)","eng","4.26","29414","30570","993","https://images.gr-assets.com/books/1320443071m/153779.jpg","https://images.gr-assets.com/books/1320443071s/153779.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4101,"6122735","6122735","6537338",14,"160751351X","The Night Angel Trilogy","eng","4.42","17523","19298","504","https://images.gr-assets.com/books/1450327994m/6122735.jpg","https://images.gr-assets.com/books/1450327994s/6122735.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4102,"426025","426025","2902834",20,"675093244","A Rose for Emily","eng","4.06","22629","23045","419","https://images.gr-assets.com/books/1487468453m/426025.jpg","https://images.gr-assets.com/books/1487468453s/426025.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
4103,"321545","321545","2814300",73,"446400157","A Morbid Taste for Bones","en-US","3.99","23590","25351","1004","https://images.gr-assets.com/books/1296427936m/321545.jpg","https://images.gr-assets.com/books/1296427936s/321545.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4104,"8476248","9571478","13341130",33,"749941995","Just Like Heaven","en-GB","3.93","14300","27469","1753","https://images.gr-assets.com/books/1327270567m/8476248.jpg","https://images.gr-assets.com/books/1327270567s/8476248.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4105,"233389","233389","790136",92,"019283410X","Le Vite de' più eccellenti pittori, scultori, e architettori da Cimabue insino a' tempi nostri","eng","3.78","18288","18738","106","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4106,"4935682","4935682","5001343",48,"747594155","Syren","eng","4.1","25245","26679","746","https://images.gr-assets.com/books/1327949203m/4935682.jpg","https://images.gr-assets.com/books/1327949203s/4935682.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4107,"5558786","17274667","5729918",115,"3453532988","Метро 2033","ger","3.98","15858","23330","1545","https://images.gr-assets.com/books/1328809143m/5558786.jpg","https://images.gr-assets.com/books/1328809143s/5558786.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4108,"5396496","5396496","5464024",67,"1741753597","The Slap","eng","3.16","18037","21468","2781","https://images.gr-assets.com/books/1330062364m/5396496.jpg","https://images.gr-assets.com/books/1330062364s/5396496.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4109,"207781","207781","437807",14,"64301389","The Art Spirit: Notes, Articles, Fragments of Letters and Talks to Students, Bearing on the Concept and Technique of Picture Making, the Study of Art Generally, and on Appreciation (Icon Editions)","eng","3.87","16333","16547","130","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
4110,"17171909","17171909","23599367",36,"1611099692","Brilliance","eng","3.95","11235","22377","1964","https://images.gr-assets.com/books/1437159954m/17171909.jpg","https://images.gr-assets.com/books/1437159954s/17171909.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4111,"9799","9799","1971520",37,"571219357","The Fortress of Solitude","eng","3.87","15100","18114","1369","https://images.gr-assets.com/books/1418677318m/9799.jpg","https://images.gr-assets.com/books/1418677318s/9799.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4112,"379316","379316","3208572",39,"553804820","The Darkest Evening of the Year","eng","3.71","21297","22552","1533","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4113,"18077769","18077769","25384114",43,"374104107","Authority","eng","3.55","18430","22147","2640","https://images.gr-assets.com/books/1403941730m/18077769.jpg","https://images.gr-assets.com/books/1403941730s/18077769.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
4114,"277190","277190","1322254",56,"689859406","The Wrath of Mulgarath","en-US","3.92","28129","28934","818","https://images.gr-assets.com/books/1358702186m/277190.jpg","https://images.gr-assets.com/books/1358702186s/277190.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
